Datum ID,Repeat,Plant ID,light_intensity,r,g,b,w,temperature,humidity,pressure,temperature2,humidity2,pressure2,contactless_temp,thickness,compass_direction,compass,angle,pitch,roll,time,Phi2_2000,PhiNPQ_2000,NPQt_2000,PhiNO_2000,qL_2000,FvP/Fm_2000_P,qP_2000,Phi2_1500,PhiNPQ_1500,NPQt_1500,PhiNO_1500,qL_1500,FvP/Fm_1500_P,qP_1500,Fm_2000_Prime,Fs_2000,Fo_2000_Prime,RFd,MPF_slope_2000,MPF_rsquared_2000,baseline,Light Intensity (PAR),Leaf Temp Differential,Ambient Temperature,Ambient Humidity,Leaf Angle,Fm_1500_Prime,Fs_1500,Fo_1500_Prime,MPF_slope_1500,MPF_rsquared_1500,order,Phi2_1000,PhiNPQ_1000,NPQt_1000,PhiNO_1000,qL_1000,FvP/Fm_1000_P,qP_1000,Fm_1000_Prime,Fs_1000,Fo_1000_Prime,MPF_slope_1000,MPF_rsquared_1000,Phi2_500,PhiNPQ_500,NPQt_500,PhiNO_500,qL_500,FvP/Fm_500_P,qP_500,Fm_500_Prime,Fs_500,Fo_500_Prime,MPF_slope_500,MPF_rsquared_500,Phi2_250,PhiNPQ_250,NPQt_250,PhiNO_250,qL_250,FvP/Fm_250_P,qP_250,Fm_250_Prime,Fs_250,Fo_250_Prime,MPF_slope_250,MPF_rsquared_250,LEF,messages,PhiNPQ_2000_MPF,npqt_2000_MPF,PhiNPQ_1500_MPF,npqt_1500_MPF,PhiNPQ_1000_MPF,npqt_1000_MPF,PhiNPQ_500_MPF,npqt_500_MPF,PhiNPQ_250_MPF,npqt_250_MPF,User,Device ID,Status,Notes,Latitude,Longitude
2714685,1,16,1.351,9,3,4,12,22.42,27.4043,782.34375,22.48,35.36523,782.02173,24.13,0.89,NE,336.1,12.863,-12.26,3.92,3/7/22,0.203,0.707,7.844,0.09,0.461,0.356,0.57,0.229,0.686,8.01,0.086,0.548,0.351,0.652,301.052,240,194,1.084,-146654.391,-0.995,0,1.351,1.71,22.42,27.4043,12.863,297.845,229.7,193,-150341.294,-0.995,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.311,0.585,5.664,0.103,0.617,0.423,0.737,338.842,233.3,196,-221106.629,-0.962,0.442,0.429,3.33,0.129,0.702,0.53,0.834,425.838,237.7,200,-400016.285,-0.962,0.52,0.345,2.55,0.135,0.789,0.579,0.899,477.281,229,201,-501977.097,-0.992,0.316,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.31264333,-105.5850233
2714684,1,4,0.735,6,1,2,7,25.28,19.54883,782.16571,25.71,25.21191,781.97687,26.19,0.27,SW,120.83,12.731,-11.38,-5.75,3/7/22,0.143,0.782,10.342,0.076,0.386,0.301,0.474,0.175,0.755,10.881,0.069,0.517,0.291,0.602,231.702,198.7,162,0.612,-68325.527,-0.989,0,0.735,0.91,25.28,19.54883,12.731,227.128,187.3,161,-76504.143,-0.993,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.181,0.753,11.46,0.066,0.564,0.281,0.643,225.449,184.7,162,-62441.708,-0.917,0.304,0.608,6.912,0.088,0.709,0.381,0.798,263.531,183.3,163,-128751.582,-0.97,0.38,0.51,4.598,0.111,0.702,0.466,0.815,311.083,193,166,-169922.603,-0.952,0.126,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.31263833,-105.58498
2714683,1,11,0.082,2,1,1,2,24.66,23.56348,772.99548,25.42,31.3623,772.88928,26.15,0.21,NE,302.29,14.814,-14.81,-0.42,3/9/22,0.081,0.884,24.761,0.036,0.463,0.159,0.506,0.089,0.869,20.587,0.042,0.431,0.184,0.482,1135.195,1043.7,954,0.152,-129735.24,-0.776,0,0.082,1.49,24.66,23.56348,14.814,1307.467,1191.3,1066,-170921.97,-0.929,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.105,0.849,18.565,0.046,0.469,0.2,0.525,1437.343,1286.7,1150,-198405.167,-0.987,0.122,0.832,18.065,0.046,0.543,0.204,0.598,1477.524,1297.3,1176,-61601.853,-0.649,0.132,0.82,17.305,0.047,0.572,0.132,0.601,1475.833,1280.7,1165,128244.044,0.611,0.005,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.31256,-105.5850633
2714682,1,10,0.442,5.8,1,1.8,5.8,25.74,23.24316,772.98938,25.6,31.74512,772.88892,27.03,0.3,E ,254.09,11.741,-11.42,-2.73,3/9/22,0.176,0.671,4.378,0.153,0.236,0.476,0.371,0.218,0.661,5.479,0.121,0.37,0.43,0.507,658.042,542,345,1.28,-236315.859,-0.99,0,0.442,1.29,25.74,23.24316,11.741,591.167,462.3,337,-220058.925,-0.996,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.322,0.547,4.184,0.131,0.504,0.485,0.663,665.907,451.7,343,-377991.541,-1,0.495,0.331,1.892,0.175,0.58,0.628,0.788,981.346,496,365,-822180.573,-0.991,0.561,0.249,1.312,0.19,0.607,0.679,0.828,1175.121,515.3,378,-954693.981,-0.997,0.112,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.312655,-105.58498
2714681,1,29,0.445,3,1,2,4,29.09,22.84766,785.96057,31.36,28.34863,785.86047,32.25,1.65,N ,349.97,84.234,-10.26,84.14,3/14/22,0.204,0.696,6.943,0.1,0.417,0.381,0.536,0.254,0.648,6.651,0.097,0.534,0.389,0.652,373.897,297.7,232,1.563,-178435.954,-0.97,0,0.445,3.16,29.09,22.84766,84.234,381.614,284.7,233,-201173.668,-0.999,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.371,0.508,4.208,0.121,0.629,0.484,0.767,460.999,290,238,-313352.917,-0.998,0.538,0.302,1.88,0.16,0.687,0.629,0.855,664.468,307,247,-491405.8,-0.963,0.61,0.224,1.347,0.166,0.752,0.675,0.903,763.745,298,248,-448522.442,-0.971,0.122,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.31265,-105.584975
2714680,1,14,0.342,3,2,2,4,31.42,21.00977,785.83911,33.25,27.37012,785.8338,31.89,0.82,NW,35.49,92.231,-9.19,92.26,3/14/22,0.203,0.714,8.579,0.083,0.5,0.337,0.602,0.246,0.668,7.823,0.085,0.59,0.356,0.691,451.318,359.7,299,1.236,-214699.563,-0.986,0,0.342,0.47,31.42,21.00977,92.231,467.794,352.7,301,-225651.513,-0.98,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.34,0.554,5.21,0.106,0.654,0.44,0.772,548.601,362.3,307,-288630.97,-0.977,0.463,0.403,2.998,0.134,0.705,0.55,0.842,700.415,376.3,315,-330469.041,-0.903,0.553,0.302,2.085,0.145,0.781,0.613,0.902,818.405,366,317,-285230.464,-0.682,0.085,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.312655,-105.58499
2714679,1,7,0.053,2.8,2,2,2.8,33.39,16.55664,785.70093,34.71,22.18652,785.68109,35.33,0.64,S ,186.49,13.996,-13.68,-2.98,3/14/22,0.165,0.771,12.054,0.064,0.528,0.272,0.606,0.204,0.73,11.155,0.065,0.639,0.286,0.713,223.933,187,163,0.397,-68592.588,-0.896,0,0.053,1.94,33.39,16.55664,13.996,227.039,180.7,162,-93681.897,-0.953,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.19,0.744,11.305,0.066,0.591,0.284,0.668,227.924,184.7,163,-49091.035,-0.891,0.237,0.691,9.556,0.072,0.672,0.316,0.75,244.202,186.3,167,-64230.176,-0.899,0.284,0.637,8.098,0.079,0.74,0.349,0.814,256.572,183.7,167,-90776.844,-0.997,0.007,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.31260667,-105.5850717
2714678,1,30,0,0,0,0,0,20.98,22.54297,776.60455,19.86,29.42969,776.39874,18.83,0.8,NE,333.83,12.152,-11.59,3.66,4/20/22,0.187,0.667,4.566,0.146,0.262,0.467,0.4,0.271,0.59,4.243,0.139,0.4,0.482,0.563,719.162,584.7,383,1.558,-313546.265,-0.999,0,0,-2.15,20.98,22.54297,12.152,727.914,530.3,377,-406930.89,-0.998,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.373,0.475,3.132,0.152,0.504,0.542,0.689,838.41,525.7,384,-558232.881,-0.995,0.532,0.281,1.495,0.188,0.581,0.662,0.804,1203.071,563.3,407,-1010171.539,-0.997,0.609,0.196,1.004,0.195,0.64,0.709,0.859,1423.269,556.3,414,-1256991.023,-0.996,,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.31262333,-105.5850217
2714677,1,34,0,1,1,1,1,24.35,26.95996,776.64111,26.34,31.13574,776.53888,25.15,1.16,E ,254.24,11.588,-11.57,-0.65,4/20/22,0.255,0.619,4.922,0.126,0.415,0.452,0.564,0.317,0.562,4.629,0.121,0.536,0.464,0.683,454.928,339,249,1.335,-248936.644,-0.991,0,0,0.8,24.35,26.95996,11.588,462.256,315.7,248,-307533.145,-0.999,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.436,0.417,2.827,0.147,0.606,0.56,0.778,575.602,324.7,253,-522861.089,-0.994,0.524,0.309,1.856,0.167,0.644,0.631,0.831,701.561,334,259,-727418.345,-0.991,0.572,0.266,1.637,0.162,0.721,0.649,0.881,743.929,318.7,261,-748060.651,-0.991,,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.31263167,-105.5850283
2714676,1,6,0,0.8,0.8,0.8,0.8,26.42,24.9873,776.70642,28.22,32.12891,776.62408,27.61,0.27,E ,291.96,3.012,1.79,2.42,4/20/22,0.232,0.631,4.609,0.137,0.347,0.465,0.498,0.293,0.584,4.747,0.123,0.489,0.459,0.639,671.347,515.7,359,1.728,-316695.419,-0.999,0,0,1.19,26.42,24.9873,3.012,666.447,471,360,-340245.195,-0.999,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.426,0.429,2.956,0.145,0.602,0.552,0.772,831.795,477.3,372,-605820.635,-1,0.574,0.245,1.36,0.18,0.653,0.674,0.852,1199.349,510.3,391,-1113206.641,-0.995,0.633,0.187,1.037,0.18,0.721,0.706,0.898,1341.281,491.7,395,-1162590.114,-0.995,,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.31267333,-105.584995
2714675,1,14,0,1,1,1,1,26.27,20.74805,776.64764,27.82,30.67969,776.54291,23.49,1.07,E ,291.48,9.083,-7.71,-4.82,4/20/22,0.217,0.619,3.77,0.164,0.271,0.506,0.429,0.253,0.612,4.557,0.134,0.386,0.468,0.541,949.218,743.3,469,1.244,-420889.4,-0.996,0,0,-2.78,26.27,20.74805,9.083,865.434,646.3,461,-315899.068,-0.961,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.333,0.529,3.832,0.138,0.494,0.502,0.662,950.715,634.3,473,-301975.601,-0.928,0.475,0.36,2.175,0.165,0.588,0.606,0.784,1267.073,665.3,499,-435168.144,-0.993,0.554,0.269,1.516,0.177,0.641,0.66,0.84,1519.606,677.3,517,-379313.557,-0.966,,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.31266333,-105.5849833
2714674,1,1,0,0,0,0,0,20.88,37.07617,780.00702,23.19,40.33203,779.83032,21.95,1.75,NE,323.03,12.402,-9.7,7.77,5/4/22,0.22,0.648,4.908,0.132,0.342,0.452,0.487,0.309,0.569,4.7,0.121,0.523,0.461,0.671,458.33,357.3,251,1.084,-215138.221,-0.998,0,0,1.07,20.88,37.07617,12.402,464.779,321,250,-282070.434,-0.994,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.422,0.421,2.681,0.157,0.55,0.57,0.74,602.356,348.3,259,-531593.164,-0.994,0.499,0.322,1.809,0.178,0.574,0.635,0.787,719.845,360.3,263,-689130.625,-0.992,0.52,0.304,1.732,0.176,0.607,0.641,0.811,733.404,352,263,-587544.424,-0.987,,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.31257333,-105.58507
2714673,1,29,0,1.6,1.6,1.6,1.6,23.88,34.48828,779.9967,26.29,39.0957,779.8006,24.03,0.96,E ,287.02,13.143,-13.01,1.85,5/4/22,0.218,0.594,3.152,0.188,0.237,0.54,0.403,0.281,0.569,3.802,0.15,0.384,0.504,0.557,1068.154,835.7,491,1.458,-511913.972,-0.998,0,0,0.15,23.88,34.48828,13.143,979.928,704.7,486,-505452.526,-0.994,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.402,0.434,2.641,0.164,0.501,0.573,0.701,1172.978,702,501,-875131.315,-0.994,0.542,0.262,1.333,0.196,0.565,0.677,0.801,1644.981,753.7,532,-1525682.99,-0.993,0.593,0.207,1.033,0.2,0.608,0.706,0.84,1825.746,742.7,537,-1580464.495,-0.996,,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.31264167,-105.5850017
2714672,1,12,0,1,1,1,1,27.63,30.00195,780.08142,28.5,37.06348,779.93921,27.07,1.27,SE,235.62,11.618,-11.62,-0.18,5/4/22,0.277,0.61,5.424,0.112,0.505,0.432,0.642,0.311,0.574,4.983,0.115,0.553,0.449,0.692,393.466,284.3,224,1.024,-241251.065,-0.995,0,0,-0.56,27.63,30.00195,11.618,407.791,281,225,-271074.98,-0.998,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.4,0.461,3.31,0.139,0.588,0.531,0.752,485.738,291.7,228,-386881.92,-0.993,0.468,0.377,2.43,0.155,0.618,0.587,0.796,565.44,301,233,-493230.521,-0.987,0.506,0.339,2.187,0.155,0.669,0.605,0.836,594.363,293.7,235,-472428.703,-0.996,,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.312625,-105.5849983
2714671,1,33,0,0.6,0.6,0.6,0.6,28,28.08887,780.10138,28.36,35.2373,779.9881,23.85,1.64,N ,0.96,3.386,-1.33,3.12,5/4/22,0.261,0.581,3.671,0.158,0.337,0.511,0.51,0.314,0.547,3.951,0.139,0.465,0.496,0.633,889.449,657.7,435,1.477,-507202.325,-1,0,0,-4.15,28,28.08887,3.386,859.809,589.7,433,-527344.343,-0.999,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.435,0.395,2.323,0.17,0.524,0.595,0.731,1113.405,629.3,451,-918048.51,-0.996,0.542,0.262,1.33,0.197,0.565,0.677,0.801,1457.431,667.7,471,-1373894.004,-0.989,0.596,0.209,1.073,0.195,0.627,0.702,0.85,1613.106,651.3,481,-1413567.787,-1,,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.31268,-105.5849333
2714670,1,29,0,1.2,1.2,1.2,1.2,28.83,15.92871,779.83643,28.61,25.66699,779.74109,26.39,1.81,E ,291.22,16.696,-13.13,10.41,5/11/22,0.199,0.671,5.175,0.13,0.315,0.441,0.452,0.231,0.651,5.558,0.117,0.405,0.427,0.542,595.824,477,333,1.199,-239959.259,-0.987,0,0,-2.44,28.83,15.92871,16.696,586.391,450.7,336,-229825.411,-0.982,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.326,0.544,4.19,0.13,0.514,0.485,0.672,678.702,457.7,350,-404359.362,-0.991,0.463,0.375,2.319,0.162,0.586,0.595,0.778,896.288,481.3,363,-722217.286,-0.996,0.545,0.283,1.643,0.172,0.649,0.649,0.84,1053.265,479,370,-894034.699,-0.992,,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.31261833,-105.58497
2714669,1,8,0,0,0,0,0,20.65,40.26562,777.73755,22.06,46.35742,777.58252,20.81,1.23,E ,268.9,7.144,-6.78,2.27,5/12/22,0.23,0.556,2.601,0.214,0.221,0.575,0.4,0.276,0.57,3.712,0.154,0.368,0.509,0.543,1041.013,801.3,442,1.798,-504073.714,-0.997,0,0,0.16,20.65,40.26562,7.144,881.48,638,433,-384136.379,-0.997,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.4,0.434,2.614,0.166,0.495,0.575,0.697,1050.194,629.7,447,-679791.921,-0.996,0.593,0.193,0.905,0.214,0.569,0.719,0.825,1667.469,678.3,468,-2130059.558,-0.973,0.643,0.138,0.626,0.22,0.599,0.75,0.857,1884.692,673.7,471,-2484653.585,-0.974,,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.31270333,-105.5849517
2714667,1,23,0.01,3.2,3,3,3.2,28.4,20.5498,784.84003,29.39,32.17676,784.76514,26.85,1.08,NE,332.14,11.318,-10.17,-5,5/18/22,0.246,0.596,3.781,0.158,0.319,0.505,0.487,0.287,0.567,3.87,0.146,0.402,0.501,0.573,765.472,577.3,379,0.917,-478267.81,-0.998,0,0.01,-1.55,28.4,20.5498,11.318,755.973,539,378,-492155.024,-0.996,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.357,0.487,3.118,0.156,0.469,0.542,0.659,845.586,543.3,387,-611793.877,-0.997,0.443,0.393,2.398,0.164,0.553,0.59,0.751,974.029,543,400,-719284.44,-1,0.478,0.358,2.19,0.163,0.6,0.605,0.791,1022.457,533.3,404,-691664.691,-0.999,0.002,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.31262333,-105.5849767
2705227,1,31,0.013,6,5,6,6,28.98,18.10547,771.25958,29.63,29.75195,771.59662,21.67,1.41,N ,351.15,7.485,-6.46,3.79,5/19/22,0.265,0.537,2.706,0.198,0.273,0.568,0.466,0.321,0.512,3.068,0.167,0.393,0.545,0.588,1654.645,1216.7,714,1.489,-1004030.326,-0.997,0,0.013,-7.31,28.98,18.10547,7.485,1551.651,1054.3,705,-1027460.467,-1,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.432,0.384,2.084,0.184,0.481,0.613,0.706,1887.883,1071.7,731,-1555873.058,-1,0.554,0.232,1.084,0.214,0.53,0.701,0.79,2576.059,1149.3,771,-2368150.593,-0.999,0.598,0.199,0.979,0.203,0.604,0.711,0.841,2693.948,1082.3,777,-2103155.196,-0.997,0.003,,,,,,,,,,,,1865,06:03:03:43,submitted,,41.31264231,-105.5850209
2705226,1,12,1.547,33.8,21,22.8,35.8,29.78,14.95117,771.1217,30.33,49.50195,770.91107,24.67,0.61,SE,204.51,14.812,-13.07,7.03,5/19/22,0.238,0.672,7.47,0.09,0.542,0.366,0.651,0.299,0.6,5.903,0.102,0.603,0.414,0.721,185.038,141,117,1.246,-94928.991,-0.997,0,1.547,-5.11,29.78,14.95117,14.812,201.08,141,118,-115808.148,-0.987,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.407,0.467,3.724,0.125,0.665,0.508,0.801,242.345,143.7,119,-173437.91,-0.989,0.492,0.374,2.784,0.134,0.75,0.563,0.873,274.759,139.7,120,-185668.374,-0.996,0.555,0.307,2.223,0.138,0.823,0.602,0.921,301.692,134.3,120,-148174.589,-0.919,0.386,,,,,,,,,,,,1865,41:00:12:f0,submitted,,0,0
2705225,1,16,0,1,1,1,1,30.72,16.5791,771.34338,31.29,25.81934,771.36346,30.33,0.52,NW,66.44,5.071,4.74,1.8,5/19/22,0.138,0.663,3.326,0.199,0.142,0.53,0.26,0.179,0.686,5.099,0.135,0.273,0.444,0.404,1179.772,1017,554,1.097,-366389.458,-0.998,0,0,-0.39,30.72,16.5791,5.071,962.324,789.7,535,-296983.6,-0.989,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.234,0.64,5.061,0.126,0.38,0.446,0.525,957.418,733.3,530,-286479.975,-0.976,0.365,0.501,3.744,0.134,0.558,0.507,0.72,1105.249,702,545,-397777.074,-0.992,0.523,0.298,1.666,0.179,0.599,0.647,0.809,1650.006,787,583,-847964.726,-0.997,,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.312675,-105.5849933
2705222,1,33,0.009,6.8,5.8,5.8,6.8,29.09,19.51172,771.47906,29.17,30.73438,771.82672,21.05,2.21,SE,222.21,4.449,-1.32,-4.25,5/19/22,0.285,0.502,2.358,0.213,0.274,0.592,0.481,0.313,0.516,3.033,0.17,0.377,0.548,0.573,1520.094,1087.3,620,1.356,-934835.942,-0.997,0,0.009,-8.04,29.09,19.51172,4.449,1350.3,927,611,-774171.078,-0.996,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.396,0.416,2.215,0.188,0.432,0.603,0.657,1599.409,966.3,635,-1089683.45,-0.999,0.517,0.27,1.264,0.214,0.496,0.683,0.756,2129.399,1029.3,675,-1944609.909,-0.988,0.576,0.212,1.002,0.212,0.556,0.709,0.812,2363.764,1003.3,688,-2053189.262,-0.997,0.002,,,,,,,,,,,,1865,06:03:03:43,submitted,,41.31263363,-105.5849736
2705219,1,5,0.016,1.2,1,1,1.2,30.83,16.55957,771.46704,30.28,27.96582,771.49701,25.47,0.51,NE,295.05,0.44,0.17,-0.4,5/19/22,0.195,0.61,3.13,0.195,0.205,0.542,0.36,0.23,0.622,4.182,0.149,0.317,0.485,0.474,1041.98,839,478,1.206,-439123.317,-0.999,0,0.016,-5.36,30.83,16.55957,0.44,911.84,702.3,470,-344177.408,-0.987,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.294,0.567,4.075,0.139,0.434,0.49,0.6,937.996,662,478,-328112.614,-0.981,0.464,0.361,2.062,0.175,0.544,0.614,0.756,1320.646,707.3,509,-697828.864,-0.998,0.547,0.255,1.285,0.198,0.565,0.681,0.803,1655.565,750.3,528,-1033766.026,-1,0.004,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.31263333,-105.5849533
2705209,1,21,0.052,4.2,3.2,3.2,4.2,29.7,19.24023,771.23688,31.57,52.51758,771.02344,23.39,1.74,SW,138.4,7.271,7.27,-0.18,5/19/22,0.189,0.711,7.098,0.1,0.386,0.376,0.502,0.204,0.701,7.415,0.095,0.442,0.367,0.556,192.314,156,120,0.92,-77803.199,-0.981,0,0.052,-6.31,29.7,19.24023,7.271,191.804,152.7,121,-67718.897,-0.956,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.275,0.617,5.702,0.108,0.521,0.421,0.653,215.67,156.3,125,-75305.386,-0.941,0.406,0.458,3.351,0.137,0.609,0.529,0.768,271.55,161.3,128,-140750.029,-0.991,0.479,0.375,2.56,0.146,0.671,0.578,0.828,305.841,159.3,129,-191482.104,-0.987,0.011,,,,,,,,,,,,1865,41:00:12:f0,submitted,,0,0
2705203,1,4,0.014,1.2,1,1.2,1.2,28.89,15.5459,771.60327,28.54,22.95898,771.95154,27.75,0.49,S ,185.21,6.66,-6.01,-2.87,5/19/22,0.271,0.571,3.635,0.157,0.354,0.513,0.529,0.336,0.531,3.987,0.133,0.517,0.495,0.68,1025.147,747,499,2.154,-573136.379,-0.999,0,0.014,-1.14,28.89,15.5459,6.66,980.56,651,496,-559214.121,-0.979,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.486,0.344,2.027,0.17,0.586,0.617,0.787,1345.352,692,515,-1078011.279,-0.999,0.62,0.185,0.949,0.195,0.652,0.715,0.868,1871.843,711,534,-1578505.639,-1,0.683,0.13,0.694,0.187,0.748,0.742,0.92,2076.644,658.3,535,-1604562.896,-0.999,0.004,,,,,,,,,,,,1865,06:03:03:43,submitted,,41.31264136,-105.5850053
2705202,1,2,0.209,2.2,2,2,3,30.64,17.50684,771.63623,31.17,26.58691,771.66248,28.97,0.64,NW,32.86,7.901,2.02,7.64,5/19/22,0.27,0.606,4.898,0.124,0.448,0.453,0.597,0.333,0.547,4.573,0.12,0.571,0.467,0.714,645.061,470.7,353,1.831,-370345.84,-1,0,0.209,-1.67,30.64,17.50684,7.901,662.11,441.3,353,-402764.242,-0.998,"[""Phi2_250"", ""PhiNPQ_250"", ""PhiNO_250"", ""Leaf Temp Differential"", ""Leaf Angle"", ""Light Intensity (PAR)"", ""Ambient Temperature"", ""Ambient Humidity""]",0.468,0.377,2.448,0.154,0.622,0.586,0.799,873.445,464.3,362,-729041.259,-0.999,0.588,0.238,1.369,0.174,0.692,0.673,0.873,1135.28,468,371,-962495.569,-0.999,0.647,0.184,1.084,0.169,0.782,0.701,0.923,1242.99,439,372,-944256.819,-1,0.061,,,,,,,,,,,,1865,06:02:00:83,submitted,,41.31266333,-105.5849533
